order_id,amount,category
63740,33.92,home
63741,1.38,electronics
63742,68.77,sports
63743,260.22,electronics
63744,31.92,home
63745,30.97,home
63746,133.98,sports
63747,149.4,clothing
63748,57.19,clothing
63749,179.36,home
63750,18.87,books
63751,45.73,clothing
63752,51.8,clothing
63753,37.51,books
63754,24.56,home
63755,41.27,clothing
63756,1.82,sports
63757,121.52,books
63758,115.19,sports
63759,59.82,books
63760,39.0,clothing
63761,56.93,electronics
63762,275.7,home
63763,92.52,home
63764,131.44,clothing
63765,26.07,electronics
63766,9.96,books
63767,8.68,books
63768,63.87,sports
63769,126.12,home
63770,148.78,sports
63771,127.44,electronics
63772,243.91,clothing
63773,5.34,books
63774,193.34,books
63775,108.08,electronics
63776,19.3,books
63777,114.69,clothing
63778,71.69,electronics
63779,44.48,home
63780,28.5,sports
63781,62.39,home
63782,27.33,books
63783,8.65,sports
63784,187.16,books
63785,89.85,home
63786,45.2,home
63787,59.18,electronics
63788,200.12,books
63789,38.54,sports
63790,47.83,electronics
63791,145.28,electronics
63792,22.38,home
63793,107.66,clothing
63794,56.97,books
63795,69.35,home
63796,154.59,books
63797,498.09,clothing
63798,178.09,home
63799,17.5,clothing
63800,25.43,clothing
63801,52.75,home
63802,127.02,home
63803,71.21,clothing
63804,232.08,books
63805,4.99,sports
63806,29.91,home
63807,24.75,electronics
63808,136.32,clothing
63809,62.51,sports
63810,1.51,sports
63811,148.47,sports
63812,44.91,clothing
63813,30.17,sports
63814,20.18,sports
63815,291.9,home
63816,284.8,sports
63817,7.96,sports
63818,26.5,books
63819,103.88,books
63820,111.0,home
63821,54.07,clothing
63822,84.05,sports
63823,121.28,home
63824,300.6,electronics
63825,129.14,electronics
63826,11.68,home
63827,126.53,books
63828,7.01,clothing
63829,69.82,electronics
63830,74.84,books
63831,150.63,books
63832,1.16,electronics
63833,207.75,sports
63834,109.03,home
63835,3.17,electronics
63836,17.44,clothing
63837,4.03,books
63838,145.22,home
63839,18.74,books
63840,4.67,electronics
63841,14.85,electronics
63842,82.0,electronics
63843,68.42,clothing
63844,28.27,home
63845,286.36,electronics
63846,192.97,books
63847,37.75,clothing
63848,64.35,clothing
63849,72.74,sports
63850,141.13,electronics
63851,55.85,clothing
63852,79.07,clothing
63853,53.2,home
63854,143.89,home
63855,81.18,electronics
63856,175.9,books
63857,5.52,books
63858,234.66,clothing
63859,171.14,books
63860,170.65,sports
63861,15.12,sports
63862,30.58,home
63863,392.52,sports
63864,300.12,clothing
63865,25.69,electronics
63866,56.72,electronics
63867,16.95,sports
63868,30.47,home
63869,20.42,clothing
63870,8.44,home
63871,86.63,books
63872,27.55,sports
63873,485.88,electronics
63874,72.45,books
63875,44.49,home
63876,244.37,books
63877,96.95,sports
63878,13.59,clothing
63879,68.88,home
63880,58.17,electronics
63881,144.87,sports
63882,118.34,home
63883,46.33,books
63884,63.39,books
63885,73.14,electronics
63886,54.9,electronics
63887,11.4,electronics
63888,235.86,clothing
63889,111.65,electronics
63890,63.44,electronics
63891,84.3,electronics
63892,23.97,electronics
63893,75.62,books
63894,137.05,home
63895,76.29,electronics
63896,65.52,clothing
63897,62.06,books
63898,143.39,books
63899,139.97,clothing
63900,138.66,sports
63901,28.26,home
63902,96.21,home
63903,150.92,electronics
63904,82.53,electronics
63905,150.95,electronics
63906,192.69,books
63907,19.1,electronics
63908,36.58,books
63909,91.96,clothing
63910,34.2,books
63911,283.68,books
63912,21.58,home
63913,44.15,clothing
63914,516.84,sports
63915,20.97,electronics
63916,59.57,clothing
63917,37.66,sports
63918,165.97,books
63919,36.26,sports
63920,17.61,home
63921,270.51,books
63922,38.18,home
63923,135.38,clothing
63924,34.33,home
63925,19.67,sports
63926,162.16,books
63927,5.72,books
63928,40.34,books
63929,151.45,sports
63930,71.77,sports
63931,116.98,home
63932,6.92,books
63933,138.55,home
63934,18.87,books
63935,165.39,books
63936,83.05,clothing
63937,134.39,clothing
63938,23.93,books
63939,50.32,clothing
63940,161.98,electronics
63941,241.69,books
63942,25.69,books
63943,157.69,home
63944,11.49,electronics
63945,55.47,electronics
63946,279.23,electronics
63947,290.29,books
63948,35.19,electronics
63949,21.43,sports
63950,16.19,clothing
63951,65.56,electronics
63952,9.66,electronics
63953,44.14,clothing
63954,1.72,home
63955,30.03,sports
63956,230.54,home
63957,59.24,clothing
63958,7.66,home
63959,104.08,clothing
63960,311.53,books
63961,62.25,home
63962,97.89,books
63963,251.85,sports
63964,54.32,books
63965,109.24,home
63966,58.11,clothing
63967,327.36,clothing
63968,70.08,electronics
63969,216.85,sports
63970,70.76,sports
63971,110.38,home
63972,48.8,home
63973,249.56,books
63974,104.11,clothing
63975,2.01,clothing
63976,1.58,clothing
63977,112.76,clothing
63978,12.13,books
63979,125.94,books
63980,38.86,electronics
63981,77.42,electronics
63982,19.16,electronics
63983,28.27,sports
63984,57.43,books
63985,109.51,electronics
63986,16.93,books
63987,33.03,home
63988,23.19,electronics
63989,198.54,clothing
63990,104.41,sports
63991,63.2,clothing
63992,293.64,home
63993,133.11,electronics
63994,269.16,clothing
63995,91.03,books
63996,14.86,books
63997,112.52,books
63998,22.5,sports
63999,42.46,clothing
64000,71.26,clothing
64001,17.12,clothing
64002,2.1,books
64003,39.61,electronics
64004,173.91,books
64005,1.55,home
64006,11.59,electronics
64007,164.43,clothing
64008,36.51,electronics
64009,278.41,books
64010,47.84,electronics
64011,159.31,home
64012,29.95,electronics
64013,6.38,clothing
64014,213.33,home
64015,262.14,clothing
64016,123.13,books
64017,147.0,electronics
64018,0.72,clothing
64019,140.17,electronics
64020,63.9,home
64021,60.29,electronics
64022,77.67,sports
64023,31.64,clothing
64024,119.17,sports
64025,35.04,electronics
64026,81.78,sports
64027,14.73,home
64028,112.42,clothing
64029,21.02,electronics
64030,18.68,sports
64031,2.46,clothing
64032,12.99,clothing
64033,26.47,electronics
64034,25.14,electronics
64035,39.7,clothing
64036,5.6,clothing
64037,273.64,books
64038,12.69,home
64039,121.05,clothing
64040,76.59,books
64041,80.47,electronics
64042,11.15,books
64043,27.87,home
64044,151.36,electronics
64045,62.3,home
64046,61.08,electronics
64047,78.95,home
64048,56.88,home
64049,164.06,books
64050,138.11,electronics
64051,38.13,clothing
64052,167.17,electronics
64053,73.11,sports
64054,98.82,home
64055,201.12,home
64056,64.63,home
64057,141.17,electronics
64058,98.91,sports
64059,55.64,sports
64060,155.61,books
64061,11.11,sports
64062,87.04,clothing
64063,4.75,home
64064,16.98,home
64065,91.35,books
64066,36.76,electronics
64067,30.45,sports
64068,311.99,clothing
64069,45.56,clothing
64070,83.18,home
64071,76.41,home
64072,6.4,sports
64073,112.17,books
64074,71.93,home
64075,48.03,clothing
64076,6.83,books
64077,34.67,books
64078,215.5,books
64079,19.08,clothing
64080,24.76,sports
64081,22.98,books
64082,221.46,home
64083,120.4,home
64084,213.57,clothing
64085,245.05,sports
64086,263.06,electronics
64087,66.5,sports
64088,64.67,home
64089,176.56,home
64090,40.34,clothing
64091,2.25,books
64092,40.28,sports
64093,126.0,home
64094,13.19,sports
64095,153.61,electronics
64096,169.0,home
64097,10.64,home
64098,10.3,sports
64099,22.17,clothing
64100,44.07,electronics
64101,76.09,home
64102,66.46,home
64103,191.85,home
64104,15.34,home
64105,119.59,books
64106,79.6,electronics
64107,133.49,electronics
64108,41.85,books
64109,63.75,electronics
64110,2.9,sports
64111,12.34,books
64112,47.0,books
64113,65.63,books
64114,8.96,home
64115,174.29,electronics
64116,291.97,sports
64117,90.73,books
64118,5.49,clothing
64119,134.26,sports
64120,24.48,clothing
64121,132.3,books
64122,56.98,clothing
64123,5.49,books
64124,32.68,home
64125,55.69,sports
64126,133.28,books
64127,14.28,sports
64128,33.83,electronics
64129,8.72,books
64130,95.66,home
64131,64.3,home
64132,264.51,home
64133,134.92,electronics
64134,150.46,books
64135,17.96,clothing
64136,31.01,clothing
64137,71.98,sports
64138,1.36,home
64139,204.12,home
64140,150.39,clothing
64141,5.97,electronics
64142,189.07,books
64143,0.45,clothing
64144,12.13,sports
64145,5.7,books
64146,65.23,clothing
64147,153.27,clothing
64148,19.67,sports
64149,147.62,clothing
64150,20.45,clothing
64151,466.03,sports
64152,192.06,sports
64153,133.63,home
64154,89.57,clothing
64155,27.78,home
64156,12.7,sports
64157,61.68,clothing
64158,51.53,clothing
64159,112.23,books
64160,18.64,electronics
64161,82.58,clothing
64162,118.2,sports
64163,35.52,home
64164,151.42,books
64165,56.54,clothing
64166,17.75,home
64167,21.66,books
64168,32.7,sports
64169,17.21,electronics
64170,82.76,sports
64171,297.87,sports
64172,226.41,electronics
64173,39.12,electronics
64174,200.0,clothing
64175,307.96,clothing
64176,34.84,electronics
64177,235.69,electronics
64178,596.35,clothing
64179,159.79,electronics
64180,49.47,clothing
64181,93.79,sports
64182,45.29,home
64183,551.18,electronics
64184,7.03,sports
64185,223.57,clothing
64186,7.75,clothing
64187,4.31,electronics
64188,281.24,electronics
64189,201.95,home
64190,44.87,sports
64191,315.9,sports
64192,197.95,sports
64193,232.26,books
64194,90.42,home
64195,317.79,home
64196,165.85,clothing
64197,281.26,electronics
64198,33.06,clothing
64199,75.95,clothing
64200,202.24,clothing
64201,86.69,home
64202,161.49,sports
64203,361.55,home
64204,163.25,clothing
64205,37.89,home
64206,12.64,home
64207,31.85,home
64208,108.71,books
64209,1.1,home
64210,21.04,books
64211,39.59,sports
64212,208.12,books
64213,5.24,books
64214,5.12,sports
64215,80.25,clothing
64216,19.57,clothing
64217,27.74,electronics
64218,20.36,clothing
64219,87.13,sports
64220,5.72,clothing
64221,281.34,electronics
64222,13.14,home
64223,302.82,books
64224,150.57,electronics
64225,176.04,books
64226,18.97,clothing
64227,110.76,electronics
64228,169.87,clothing
64229,81.65,books
64230,80.09,electronics
64231,17.37,electronics
64232,53.48,home
64233,16.32,books
64234,360.67,home
64235,115.47,clothing
64236,4.96,electronics
64237,64.77,books
64238,101.6,clothing
64239,10.05,electronics
64240,109.36,sports
64241,19.52,electronics
64242,52.4,books
64243,98.23,home
64244,45.42,home
64245,47.95,books
64246,185.54,sports
64247,37.0,sports
64248,106.48,clothing
64249,189.15,clothing
64250,16.56,electronics
64251,4.7,clothing
64252,174.6,sports
64253,80.1,sports
64254,175.85,home
64255,23.96,clothing
64256,178.76,books
64257,10.02,books
64258,214.73,sports
64259,172.9,sports
64260,83.78,home
64261,93.74,books
64262,42.44,home
64263,22.52,home
64264,60.78,clothing
64265,107.13,electronics
64266,647.91,clothing
64267,169.97,sports
64268,56.97,clothing
64269,135.96,books
64270,11.43,electronics
64271,53.62,sports
64272,55.33,electronics
64273,674.55,home
64274,49.6,books
64275,8.7,home
64276,6.96,clothing
64277,119.86,books
64278,34.12,sports
64279,203.19,sports
64280,65.96,clothing
64281,40.1,clothing
64282,142.34,sports
64283,54.05,sports
64284,133.71,home
64285,125.21,electronics
64286,128.45,home
64287,194.58,clothing
64288,188.65,clothing
64289,109.25,sports
64290,314.57,sports
64291,2.09,books
64292,266.53,books
64293,16.05,electronics
64294,23.78,home
64295,170.05,home
64296,51.16,sports
64297,55.39,clothing
64298,30.28,books
64299,25.42,electronics
64300,11.23,clothing
64301,21.91,sports
64302,83.64,electronics
64303,122.62,books
64304,134.26,books
64305,46.22,home
64306,255.05,books
64307,39.86,books
64308,11.78,electronics
64309,290.45,books
64310,77.8,home
64311,355.35,clothing
64312,50.03,books
64313,141.63,sports
64314,11.65,electronics
64315,192.47,books
64316,18.72,electronics
64317,7.12,home
64318,10.29,books
64319,81.5,home
64320,34.51,books
64321,324.3,clothing
64322,191.51,home
64323,162.61,sports
64324,165.88,electronics
64325,221.35,clothing
64326,200.4,books
64327,263.4,clothing
64328,272.37,sports
64329,35.43,electronics
64330,24.79,books
64331,103.03,electronics
64332,13.16,books
64333,23.72,home
64334,148.26,electronics
64335,104.79,home
64336,105.23,clothing
64337,300.86,books
64338,110.15,books
64339,56.35,sports
64340,32.9,electronics
64341,41.33,electronics
64342,32.55,home
64343,3.56,books
64344,30.32,electronics
64345,180.41,clothing
64346,130.28,clothing
64347,97.24,sports
64348,232.49,home
64349,30.67,sports
64350,86.2,home
64351,3.18,clothing
64352,222.57,home
64353,59.37,sports
64354,19.59,books
64355,27.35,electronics
64356,188.54,electronics
64357,11.52,electronics
64358,259.3,sports
64359,46.75,books
64360,28.91,sports
64361,40.33,electronics
64362,52.59,home
64363,79.43,books
64364,88.38,clothing
64365,59.39,books
64366,59.12,home
64367,33.59,clothing
64368,48.42,home
64369,62.95,electronics
64370,91.03,home
64371,14.01,sports
64372,144.38,home
64373,114.12,clothing
64374,35.49,clothing
64375,61.5,home
64376,293.61,electronics
64377,2.07,home
64378,166.79,clothing
64379,71.69,sports
64380,96.45,clothing
64381,115.37,electronics
64382,60.88,sports
64383,21.3,clothing
64384,240.34,books
64385,134.78,home
64386,82.0,sports
64387,59.5,home
64388,69.18,clothing
64389,173.47,sports
64390,1.26,books
64391,200.5,clothing
64392,4.79,clothing
64393,95.69,home
64394,40.51,home
64395,113.39,clothing
64396,8.94,electronics
64397,81.25,books
64398,193.26,books
64399,68.25,books
64400,8.81,books
64401,3.81,books
64402,97.08,clothing
64403,7.21,electronics
64404,7.4,clothing
64405,55.41,clothing
64406,23.51,clothing
64407,22.84,electronics
64408,65.58,electronics
64409,32.96,electronics
64410,24.75,electronics
64411,72.24,sports
64412,34.37,clothing
64413,8.36,electronics
64414,114.8,books
64415,88.09,home
64416,23.84,sports
64417,87.29,home
64418,311.43,home
64419,313.45,clothing
64420,75.92,sports
64421,10.32,sports
64422,61.28,books
64423,2.74,home
64424,53.65,clothing
64425,240.15,clothing
64426,63.01,books
64427,79.96,home
64428,17.2,clothing
64429,1.58,electronics
64430,501.83,sports
64431,41.29,home
64432,32.76,clothing
64433,84.7,books
64434,136.77,home
64435,28.96,clothing
64436,74.26,books
64437,40.44,sports
64438,65.58,home
64439,17.59,sports
64440,71.36,clothing
64441,4.85,books
64442,183.26,electronics
64443,98.79,sports
64444,283.86,clothing
64445,91.56,books
64446,20.11,electronics
64447,66.17,sports
64448,109.27,sports
64449,46.88,home
64450,80.44,clothing
64451,17.76,sports
64452,150.11,electronics
64453,240.27,home
64454,37.82,clothing
64455,157.66,sports
64456,9.65,books
64457,28.33,sports
64458,61.97,books
64459,48.84,sports
64460,96.66,home
64461,82.78,electronics
64462,9.13,electronics
64463,14.12,sports
64464,5.31,electronics
64465,304.93,clothing
64466,103.66,electronics
64467,193.51,sports
64468,77.93,books
64469,21.55,electronics
64470,98.51,electronics
64471,70.39,sports
64472,52.46,books
64473,46.49,clothing
64474,105.0,sports
64475,96.17,clothing
64476,16.44,sports
64477,169.4,home
64478,101.09,books
64479,76.75,books
64480,138.2,books
64481,16.68,electronics
64482,252.22,electronics
64483,31.55,electronics
64484,30.48,home
64485,168.69,electronics
64486,40.65,books
64487,177.61,clothing
64488,39.75,home
64489,80.0,books
64490,26.25,books
64491,131.5,sports
64492,18.27,electronics
64493,229.69,home
64494,46.47,electronics
64495,63.79,books
64496,2.43,clothing
64497,372.1,sports
64498,167.76,electronics
64499,59.24,sports
64500,252.9,books
64501,267.45,home
64502,76.15,books
64503,26.64,home
64504,66.77,books
64505,39.27,clothing
64506,59.42,electronics
64507,242.35,electronics
64508,33.11,home
64509,182.61,home
64510,273.8,home
64511,163.5,sports
64512,74.92,clothing
64513,83.01,books
64514,171.28,electronics
64515,4.55,clothing
64516,133.15,home
64517,75.26,clothing
64518,50.61,clothing
64519,145.64,books
64520,30.96,home
64521,225.89,clothing
64522,116.63,sports
64523,94.2,books
64524,74.05,sports
64525,23.92,sports
64526,95.96,electronics
64527,129.07,clothing
64528,1.18,sports
64529,45.64,clothing
64530,178.66,sports
64531,100.02,home
64532,95.52,home
64533,25.96,home
64534,99.99,clothing
64535,154.25,sports
64536,51.38,clothing
64537,20.1,books
64538,8.04,electronics
64539,70.46,electronics
64540,115.16,electronics
64541,17.75,books
64542,54.72,sports
64543,84.08,clothing
64544,16.94,home
64545,31.46,books
64546,93.75,clothing
64547,129.11,sports
64548,101.06,books
64549,125.05,home
64550,87.11,clothing
64551,180.69,books
64552,175.29,books
64553,159.08,clothing
64554,85.67,clothing
64555,513.79,home
64556,3.99,home
64557,21.77,clothing
64558,165.48,electronics
64559,175.04,books
64560,170.79,clothing
64561,206.13,clothing
64562,54.92,electronics
64563,268.58,books
64564,23.47,books
64565,276.38,books
64566,81.35,books
64567,17.9,home
64568,133.21,books
64569,35.08,books
64570,24.9,electronics
64571,18.88,home
64572,2.98,electronics
64573,144.67,home
64574,66.65,electronics
64575,385.06,clothing
64576,57.85,home
64577,185.37,home
64578,344.5,sports
64579,2.27,clothing
64580,11.13,clothing
64581,42.75,sports
64582,204.11,electronics
64583,181.99,electronics
64584,45.69,home
64585,22.3,electronics
64586,162.11,sports
64587,90.86,books
64588,3.21,clothing
64589,163.07,electronics
64590,314.56,sports
64591,4.3,sports
64592,33.67,sports
64593,171.18,home
64594,87.86,clothing
64595,454.28,electronics
64596,247.1,sports
64597,19.63,electronics
64598,112.09,clothing
64599,105.93,sports
64600,11.75,electronics
64601,9.38,electronics
64602,84.27,sports
64603,51.58,electronics
64604,78.84,clothing
64605,27.29,clothing
64606,81.34,books
64607,48.35,home
64608,218.51,clothing
64609,36.54,home
64610,204.67,clothing
64611,49.43,books
64612,86.31,electronics
64613,33.74,electronics
64614,165.59,sports
64615,185.56,sports
64616,165.57,books
64617,102.12,home
64618,36.35,sports
64619,101.19,electronics
64620,320.67,sports
64621,104.52,electronics
64622,313.25,home
64623,36.32,books
64624,187.08,books
64625,126.75,home
64626,171.04,electronics
64627,124.05,sports
64628,65.46,electronics
64629,116.02,clothing
64630,268.96,sports
64631,54.05,electronics
64632,303.13,clothing
64633,5.07,sports
64634,1.43,clothing
64635,68.08,clothing
64636,188.73,home
64637,28.48,sports
64638,118.23,sports
64639,79.17,clothing
64640,34.36,clothing
64641,33.66,electronics
64642,7.61,clothing
64643,76.83,home
64644,59.81,sports
64645,34.17,clothing
64646,352.11,clothing
64647,170.64,clothing
64648,74.43,clothing
64649,73.75,sports
64650,21.52,sports
64651,104.73,books
64652,307.12,electronics
64653,228.56,electronics
64654,8.86,clothing
64655,5.46,electronics
64656,325.05,sports
64657,22.3,clothing
64658,79.94,sports
64659,7.76,books
64660,185.34,home
64661,12.54,books
64662,103.21,clothing
64663,5.83,electronics
64664,17.04,electronics
64665,71.77,electronics
64666,4.68,sports
64667,21.77,sports
64668,14.64,clothing
64669,4.14,home
64670,354.03,sports
64671,59.81,sports
64672,195.85,sports
64673,44.35,home
64674,4.35,clothing
64675,118.96,books
64676,3.95,electronics
64677,80.47,sports
64678,14.98,home
64679,111.11,electronics
64680,223.22,home
64681,311.82,books
64682,75.03,electronics
64683,76.08,sports
64684,3.9,home
64685,146.91,sports
64686,312.83,books
64687,57.67,electronics
64688,157.84,sports
64689,159.68,home
64690,154.04,electronics
64691,142.16,clothing
64692,24.22,books
64693,139.2,books
64694,15.59,electronics
64695,124.65,home
64696,0.35,books
64697,251.11,electronics
64698,175.67,clothing
64699,114.87,electronics
64700,9.92,electronics
64701,174.29,electronics
64702,208.08,clothing
64703,116.47,electronics
64704,372.5,electronics
64705,9.75,home
64706,123.32,electronics
64707,74.4,books
64708,15.74,home
64709,107.42,home
64710,160.71,clothing
64711,18.0,books
64712,157.74,home
64713,9.76,clothing
64714,89.5,home
64715,160.18,electronics
64716,15.78,books
64717,84.75,home
64718,55.32,books
64719,93.46,clothing
64720,55.2,electronics
64721,28.89,clothing
64722,29.28,electronics
64723,200.03,home
64724,17.01,home
64725,13.14,electronics
64726,10.21,sports
64727,7.7,clothing
64728,1.46,sports
64729,17.48,sports
64730,21.41,sports
64731,31.43,books
64732,13.24,books
64733,9.89,electronics
64734,77.97,electronics
64735,126.83,clothing
64736,99.48,home
64737,81.35,electronics
64738,58.08,clothing
64739,100.51,home
64740,232.14,books
64741,98.73,clothing
64742,6.28,sports
64743,84.49,sports
64744,74.28,sports
64745,60.15,books
64746,84.12,home
64747,111.66,clothing
64748,3.8,sports
64749,65.43,sports
64750,169.95,books
64751,75.67,home
64752,7.03,home
64753,149.2,home
64754,283.59,home
64755,190.95,home
64756,45.03,books
64757,76.53,electronics
64758,89.48,home
64759,125.81,home
64760,109.68,sports
64761,22.2,books
64762,185.18,home
64763,189.17,sports
64764,51.81,books
64765,14.03,sports
64766,93.79,home
64767,44.2,sports
64768,135.24,electronics
64769,37.93,books
64770,30.52,sports
64771,202.28,clothing
64772,95.66,electronics
64773,8.99,home
64774,116.91,clothing
64775,139.73,home
64776,26.81,clothing
64777,343.13,electronics
64778,46.66,electronics
64779,282.3,clothing
64780,34.76,home
64781,93.95,electronics
64782,72.89,home
64783,484.83,books
64784,52.48,books
64785,19.76,clothing
64786,179.1,electronics
64787,4.3,electronics
64788,216.24,sports
64789,11.72,clothing
64790,84.87,electronics
64791,124.97,books
64792,41.0,books
64793,186.27,home
64794,90.07,books
64795,50.28,electronics
64796,39.36,sports
64797,11.88,electronics
64798,102.27,sports
64799,45.26,clothing
64800,38.65,sports
64801,299.47,clothing
64802,31.86,home
64803,209.2,electronics
64804,368.47,electronics
64805,173.01,books
64806,1.97,clothing
64807,202.97,sports
64808,24.01,clothing
64809,43.58,sports
64810,477.75,home
64811,51.92,books
64812,106.37,sports
64813,37.21,books
64814,46.11,electronics
64815,91.04,sports
64816,296.2,clothing
64817,33.19,books
64818,28.42,sports
64819,2.66,home
64820,22.58,sports
64821,30.44,sports
64822,6.49,electronics
64823,82.92,books
64824,13.55,home
64825,71.55,clothing
64826,20.95,home
64827,274.46,books
64828,36.69,books
64829,9.75,clothing
64830,180.88,clothing
64831,51.42,clothing
64832,171.55,books
64833,37.47,clothing
64834,69.32,books
64835,58.94,clothing
64836,81.62,sports
64837,51.36,books
64838,68.68,sports
64839,113.73,sports
64840,53.56,electronics
64841,115.33,electronics
64842,125.28,books
64843,138.2,books
64844,63.66,sports
64845,0.38,clothing
64846,140.04,electronics
64847,239.78,books
64848,105.73,clothing
64849,74.35,home
64850,82.01,sports
64851,102.39,home
64852,651.89,clothing
64853,6.41,clothing
64854,2.14,electronics
64855,332.89,clothing
64856,58.07,sports
64857,94.77,books
64858,140.02,sports
64859,135.52,home
64860,104.18,home
64861,63.85,clothing
64862,85.82,books
64863,130.8,electronics
64864,190.26,clothing
64865,13.62,books
64866,32.57,electronics
64867,50.68,electronics
64868,109.51,sports
64869,50.36,books
64870,27.3,clothing
64871,3.37,sports
64872,184.84,electronics
64873,54.29,electronics
64874,39.93,electronics
64875,75.68,books
64876,13.12,electronics
64877,50.64,electronics
64878,139.35,home
64879,133.23,electronics
64880,147.8,electronics
64881,63.0,books
64882,46.03,clothing
64883,178.05,books
64884,19.03,electronics
64885,129.15,electronics
64886,218.88,home
64887,33.71,books
64888,22.04,home
64889,71.85,sports
64890,24.38,home
64891,204.62,home
64892,28.03,home
64893,37.68,sports
64894,219.3,electronics
64895,23.02,books
64896,216.09,clothing
64897,23.55,books
64898,242.82,books
64899,38.22,electronics
64900,28.27,clothing
64901,64.85,electronics
64902,46.08,clothing
64903,22.53,home
64904,41.3,clothing
64905,124.91,books
64906,178.32,sports
64907,171.9,sports
64908,141.39,books
64909,0.54,clothing
64910,55.62,home
64911,18.51,sports
64912,7.63,books
64913,133.14,clothing
64914,157.74,clothing
64915,168.53,home
64916,221.01,clothing
64917,89.17,clothing
64918,628.17,sports
64919,66.11,clothing
64920,214.99,home
64921,11.98,sports
64922,16.13,electronics
64923,89.25,home
64924,13.25,sports
64925,7.83,books
64926,21.82,books
64927,154.9,sports
64928,262.36,sports
64929,40.57,clothing
64930,367.92,electronics
64931,165.84,sports
64932,25.63,sports
64933,88.22,books
64934,400.6,clothing
64935,188.91,clothing
64936,45.15,home
64937,36.57,sports
64938,171.07,clothing
64939,79.67,sports
64940,17.85,sports
64941,39.72,electronics
64942,108.42,sports
64943,16.62,clothing
64944,119.97,sports
64945,123.76,sports
64946,31.57,books
64947,50.75,clothing
64948,274.03,home
64949,138.3,clothing
64950,155.03,clothing
64951,72.62,clothing
64952,23.97,books
64953,89.47,home
64954,147.89,sports
64955,0.39,clothing
64956,12.08,sports
64957,64.3,books
64958,57.48,books
64959,403.32,clothing
64960,9.67,sports
64961,39.11,sports
64962,168.8,electronics
64963,94.79,clothing
64964,82.47,home
64965,135.17,clothing
64966,4.08,home
64967,294.68,home
64968,21.23,sports
64969,8.54,home
64970,41.39,home
64971,121.19,electronics
64972,26.33,home
64973,5.11,books
64974,5.91,home
64975,29.65,books
64976,14.53,sports
64977,46.59,clothing
64978,19.0,books
64979,42.21,sports
64980,58.79,home
64981,135.69,home
64982,25.8,books
64983,64.45,clothing
64984,168.93,clothing
64985,429.6,sports
64986,81.49,books
64987,56.62,clothing
64988,99.84,sports
64989,66.61,home
64990,18.0,home
64991,61.52,clothing
64992,386.8,sports
64993,102.28,books
64994,33.33,clothing
64995,294.02,home
64996,49.2,home
64997,49.45,clothing
64998,95.87,books
64999,84.16,electronics
65000,34.31,books
65001,62.94,books
65002,40.42,sports
65003,133.86,home
65004,13.07,clothing
65005,138.73,home
65006,17.57,sports
65007,36.53,books
65008,40.55,electronics
65009,464.73,home
65010,89.12,books
65011,150.31,clothing
65012,81.05,sports
65013,408.39,clothing
65014,19.53,books
65015,92.86,electronics
65016,159.64,sports
65017,99.04,books
65018,227.24,home
65019,91.81,electronics
65020,175.12,sports
65021,19.33,sports
65022,30.39,home
65023,58.71,clothing
65024,190.8,books
65025,55.61,books
65026,98.74,books
65027,50.39,sports
65028,163.85,home
65029,22.35,sports
65030,90.08,sports
65031,86.25,home
65032,51.62,electronics
65033,122.12,electronics
65034,2.89,home
65035,184.2,electronics
65036,42.77,clothing
65037,157.51,books
65038,36.39,electronics
65039,20.81,books
65040,49.35,home
65041,159.64,home
65042,121.58,clothing
65043,51.25,books
65044,277.85,electronics
65045,52.56,clothing
65046,43.19,electronics
65047,15.63,books
65048,7.29,electronics
65049,43.06,clothing
65050,9.65,electronics
65051,62.11,electronics
65052,196.62,sports
65053,64.65,sports
65054,65.5,books
65055,29.23,clothing
65056,18.19,sports
65057,25.15,sports
65058,83.93,home
65059,89.6,home
65060,24.87,clothing
65061,50.9,electronics
65062,84.09,sports
65063,142.9,sports
65064,38.53,books
65065,31.66,home
65066,131.11,clothing
65067,72.12,home
65068,194.31,books
65069,23.7,sports
65070,147.38,electronics
65071,17.68,home
65072,87.89,sports
65073,33.36,electronics
65074,10.66,home
65075,95.91,sports
65076,70.68,electronics
65077,66.55,sports
65078,89.78,books
65079,46.59,clothing
65080,110.92,clothing
65081,14.02,books
65082,125.52,sports
65083,86.71,home
65084,66.65,sports
65085,13.66,home
65086,32.61,electronics
65087,35.0,clothing
65088,26.63,home
65089,308.3,books
65090,247.27,clothing
65091,79.0,electronics
65092,23.03,home
65093,242.07,books
65094,138.39,electronics
65095,3.95,sports
65096,67.47,clothing
65097,92.87,clothing
65098,6.88,clothing
65099,5.11,books
65100,62.27,electronics
65101,0.2,books
65102,4.8,clothing
65103,18.05,sports
65104,240.76,books
65105,145.36,home
65106,59.86,home
65107,65.24,clothing
65108,115.84,clothing
65109,64.32,books
65110,6.61,sports
65111,134.22,clothing
65112,5.95,books
65113,66.57,electronics
65114,197.84,electronics
65115,12.49,electronics
65116,122.63,sports
65117,4.74,sports
65118,497.04,books
65119,114.6,electronics
65120,347.34,clothing
65121,110.33,clothing
65122,27.74,sports
65123,260.86,electronics
65124,98.53,home
65125,85.79,clothing
65126,56.06,home
65127,33.49,home
65128,75.52,clothing
65129,45.58,sports
65130,192.43,electronics
65131,2.92,electronics
65132,75.52,sports
65133,181.13,sports
65134,2.8,sports
65135,33.17,books
65136,5.29,electronics
